side_a_id,side_b_id,incompatibility,year,intensity_level,cumulative_intensity,type_of_conflict,ep_end
141,1163,1,2012,1,0,3,1
141,1163,1,2014,1,0,3,1
117,121,1,1967,2,1,2,1
117,121,1,1969,1,1,2,0
117,121,1,1970,1,1,2,1
117,121,1,1973,2,1,2,1
112,1129,1,2011,1,0,3,1
57,172,1,1946,1,0,3,1
113,1124,2,2012,1,0,3,0
144,182,2,1948,2,1,3,0
113,4226,2,2014,2,1,4,0
113,4226,2,2015,1,1,4,0
113,4226,2,2016,1,1,3,0
113,4226,2,2017,1,1,3,0
113,4226,2,2018,1,1,3,0
113,6794,2,2019,1,1,3,0
113,6794,2,2020,1,1,3,0
144,1050,1,1948,1,0,3,0
144,182,2,1949,2,1,3,0
111,7046,2,2013,1,1,3,0
144,1050,1,1949,1,0,3,0
111,5802,2,2015,1,1,3,1
144,182,2,1950,2,1,3,0
111,5802,2,2019,2,1,4,0
111,5802,2,2020,1,1,4,1
72,539,2,2009,1,0,3,1
144,1050,1,1950,1,0,3,0
144,182,2,1951,2,1,3,0
144,1050,1,1951,1,0,3,0
144,182,2,1952,2,1,3,0
144,1050,1,1952,1,0,3,0
144,182,2,1953,2,1,3,0
72,6716,2,2018,1,1,4,0
72,6716,2,2019,1,1,4,0
72,6716,2,2020,1,1,4,0
72,6716,2,2021,1,1,4,0
72,6716,2,2022,2,1,4,0
113,112,1,2012,1,0,2,1
135,1156,1,2008,1,0,3,1
144,1050,1,1953,1,0,3,0
143,1165,2,2006,1,0,3,1
97,1115,1,1991,1,0,3,1
144,224,1,1991,1,0,3,1
144,224,1,1995,1,0,3,1
144,224,1,2000,1,0,3,0
144,224,1,2001,1,0,3,1
144,224,1,2005,1,0,3,0
144,224,1,2006,1,0,3,0
144,224,1,2007,1,0,3,1
152,4006,1,2013,1,0,3,1
2,178,2,1947,2,1,3,0
2,178,2,1948,2,1,3,1
118,4163,1,2012,1,0,3,0
118,4163,1,2013,1,0,3,0
118,4163,1,2014,1,0,3,0
118,4163,1,2015,1,0,3,1
61,5817,2,2014,1,0,3,1
57,61,3,2022,2,1,2,0
61,5840,1,2014,2,1,4,1
61,5839,1,2014,2,1,4,1
61,5914,1,2014,2,1,4,0
144,1050,1,1954,1,0,3,0
144,1050,1,1955,1,0,3,0
33,403,1,1955,2,1,1,0
26,1113,2,1955,1,0,3,1
144,1050,1,1956,1,0,3,0
33,403,1,1956,2,1,1,0
117,33,1,1956,2,1,2,1
61,6711,1,2022,1,1,4,0
132,131,1,2021,1,0,2,0
132,131,1,2022,1,0,2,0
57,234,1,2015,1,0,3,0
57,234,1,2016,1,0,3,0
57,234,1,2017,1,0,3,0
57,234,1,2018,1,0,3,0
57,234,1,2019,1,0,3,0
57,234,1,2020,1,0,3,1
118,234,1,2013,2,1,3,0
118,234,1,2014,2,1,3,0
118,234,1,2015,2,1,4,0
118,234,1,2016,2,1,4,0
118,234,1,2017,2,1,4,0
118,234,1,2018,2,1,4,0
118,234,1,2019,1,1,4,0
118,234,1,2020,2,1,4,0
118,234,1,2021,1,1,4,0
118,234,1,2022,1,1,4,0
72,6267,1,2015,1,0,3,1
130,234,1,2015,1,0,4,0
130,234,1,2016,2,1,4,0
130,234,1,2017,2,1,4,0
130,234,1,2018,2,1,4,0
130,234,1,2019,2,1,4,0
130,234,1,2020,1,1,4,0
130,234,1,2021,1,1,4,0
130,234,1,2022,1,1,3,0
83,234,1,2015,1,0,4,0
83,234,1,2016,1,0,3,1
83,234,1,2019,1,0,4,1
83,234,1,2021,1,0,4,1
75,234,1,2015,1,0,4,0
75,234,1,2016,1,0,4,0
75,234,1,2017,1,0,4,0
75,234,1,2018,1,0,4,0
75,234,1,2019,1,1,4,0
75,234,1,2020,1,1,4,0
75,234,1,2021,1,1,4,0
75,234,1,2022,1,1,4,0
87,234,1,2015,1,0,3,1
87,234,1,2017,1,0,3,0
87,234,1,2018,1,0,3,0
87,234,1,2019,1,0,3,0
87,234,1,2020,1,0,3,0
87,234,1,2021,1,0,3,0
87,234,1,2022,1,0,3,0
84,234,1,2015,2,1,4,0
84,234,1,2016,2,1,4,0
84,234,1,2017,1,1,4,0
84,234,1,2018,1,1,4,0
84,234,1,2019,2,1,4,0
84,234,1,2020,2,1,4,0
84,234,1,2021,2,1,4,0
84,234,1,2022,2,1,4,0
123,234,1,2015,1,0,3,1
123,234,1,2017,1,0,3,1
123,234,1,2020,1,0,3,1
91,717,1,2015,1,0,3,0
91,717,1,2016,1,0,3,0
91,717,1,2017,1,0,3,0
91,717,1,2018,1,0,3,0
91,717,1,2019,1,0,4,0
91,717,1,2020,1,0,4,0
91,717,1,2021,1,0,4,0
91,717,1,2022,1,0,3,0
117,234,1,2015,1,0,3,0
117,234,1,2016,1,1,3,0
117,234,1,2017,1,1,3,0
117,234,1,2018,1,1,3,0
117,234,1,2019,1,1,3,0
117,234,1,2020,1,1,3,0
117,234,1,2021,1,1,3,0
117,234,1,2022,1,1,3,0
141,6320,1,2015,1,0,3,0
141,6320,1,2016,1,0,3,0
141,6320,1,2017,1,0,3,0
141,6320,1,2018,1,0,3,1
143,234,1,2016,1,0,3,0
143,234,1,2017,1,0,3,1
119,234,1,2014,1,0,3,0
119,234,1,2015,1,0,3,1
119,234,1,2017,1,0,3,1
144,1050,1,1957,1,0,3,0
111,234,1,2015,1,0,3,0
111,234,1,2016,2,1,4,0
111,234,1,2017,1,1,4,0
111,234,1,2018,1,1,4,0
111,234,1,2019,1,1,4,1
109,234,1,2015,1,0,3,1
118,6288,3,2016,1,0,3,1
118,6288,3,2018,1,0,3,1
78,234,1,2019,1,0,4,0
78,234,1,2020,1,0,4,0
78,234,1,2021,1,0,4,0
78,234,1,2022,1,0,4,0
120,234,1,2016,1,0,3,1
115,234,1,2015,1,0,3,0
115,234,1,2016,2,1,3,0
115,234,1,2017,1,1,3,1
142,234,1,2016,1,0,3,0
142,234,1,2017,1,0,3,0
142,234,1,2018,1,0,3,0
142,234,1,2019,1,0,3,1
142,234,1,2021,1,0,3,0
142,234,1,2022,1,0,3,0
95,675,1,2018,1,0,3,1
72,234,1,2017,1,0,4,0
72,234,1,2018,1,0,4,0
72,234,1,2019,1,0,4,0
72,234,1,2020,1,0,4,0
72,234,1,2021,1,0,4,0
72,234,1,2022,1,0,4,0
83,7332,1,2017,1,0,3,0
83,7332,1,2018,1,0,3,0
83,7332,1,2019,1,1,3,0
83,7332,1,2020,1,1,3,0
83,7332,1,2021,1,1,3,0
83,7332,1,2022,1,1,3,0
95,234,1,2019,1,0,4,0
95,234,1,2020,1,0,4,0
95,234,1,2021,1,0,3,1
114,234,1,2017,1,0,3,1
154,234,1,2016,1,0,3,0
154,234,1,2017,2,1,3,0
154,234,1,2018,1,1,3,0
154,234,1,2019,1,1,3,0
154,234,1,2020,1,1,3,0
154,234,1,2021,1,1,3,0
154,234,1,2022,1,1,3,0
110,234,1,2016,1,0,3,1
114,121,2,2018,1,0,2,0
114,121,2,2019,1,0,2,0
114,121,2,2020,1,0,2,0
114,121,2,2021,1,0,2,0
114,121,2,2022,1,0,2,0
89,234,1,2019,1,0,4,0
89,234,1,2020,1,0,4,0
89,234,1,2021,1,1,4,0
89,234,1,2022,1,1,4,0
100,234,1,2019,1,0,3,0
100,234,1,2020,1,1,3,0
100,234,1,2021,1,1,4,0
100,234,1,2022,1,1,4,0
97,7438,1,2019,1,0,3,1
92,234,1,2020,1,0,3,1
1209,6716,2,2022,1,0,3,0
86,4007,1,2015,1,0,4,1
90,234,1,2022,1,0,3,0
23,719,2,1946,2,1,3,1
23,720,2,1949,1,1,3,1
23,720,2,1952,1,1,3,1
23,721,2,1967,1,1,3,1
33,160,1,1946,1,0,1,0
33,160,1,1947,1,0,1,0
33,160,1,1948,1,0,1,0
33,160,1,1949,1,0,1,0
33,160,1,1950,1,0,1,0
33,160,1,1951,1,0,1,0
33,160,1,1952,1,0,1,0
33,160,1,1953,1,0,1,1
135,161,2,1946,2,1,3,0
135,161,2,1947,2,1,3,0
135,161,2,1948,2,1,3,0
135,161,2,1949,2,1,3,1
52,162,2,1946,2,1,3,0
52,162,2,1947,2,1,3,0
52,162,2,1948,2,1,3,0
52,162,2,1949,2,1,3,1
30,163,1,1946,1,0,1,0
30,163,1,1947,1,0,1,0
30,163,1,1948,1,0,1,0
30,163,1,1949,1,0,1,1
114,164,1,1946,1,0,4,1
114,164,1,1966,1,1,3,0
114,164,1,1967,1,1,3,0
114,164,1,1968,1,1,3,1
114,164,1,1979,2,1,3,0
114,164,1,1980,2,1,3,0
114,164,1,1981,1,1,3,0
114,164,1,1982,2,1,3,0
114,164,1,1983,1,1,3,0
114,164,1,1984,1,1,3,0
114,164,1,1985,1,1,3,0
114,164,1,1986,1,1,3,0
114,164,1,1987,1,1,3,0
114,164,1,1988,1,1,3,1
114,164,1,1990,1,1,3,1
114,164,1,1993,1,1,3,1
114,164,1,1996,1,1,3,1
114,164,1,2016,1,1,3,1
114,164,1,2018,1,1,3,1
114,165,1,1946,1,0,4,1
28,166,1,1946,1,0,1,1
33,167,1,1946,1,0,1,0
33,167,1,1947,1,0,1,0
33,167,1,1948,1,0,1,0
33,167,1,1949,1,0,1,0
33,167,1,1950,1,1,1,0
33,167,1,1951,1,1,1,0
33,167,1,1952,1,1,1,0
33,167,1,1953,1,1,1,1
154,168,2,1946,2,1,3,0
154,168,2,1947,2,1,3,0
154,168,2,1948,2,1,3,0
154,168,2,1949,2,1,3,0
154,168,2,1950,2,1,3,0
154,168,2,1951,2,1,3,0
154,168,2,1952,2,1,3,0
154,168,2,1953,2,1,3,0
154,168,2,1954,2,1,3,1
154,169,2,1969,1,1,3,0
154,169,2,1970,1,1,3,0
154,169,2,1971,1,1,3,0
154,169,2,1972,1,1,3,0
154,169,2,1973,1,1,3,0
154,169,2,1974,1,1,3,0
154,169,2,1975,1,1,3,0
154,169,2,1976,1,1,3,0
154,169,2,1977,1,1,3,0
154,169,2,1978,1,1,3,0
154,169,2,1979,1,1,3,0
154,169,2,1980,1,1,3,0
154,169,2,1981,1,1,3,0
154,169,2,1982,2,1,3,0
154,169,2,1983,2,1,3,0
154,169,2,1984,2,1,3,0
154,169,2,1985,2,1,3,0
154,169,2,1986,2,1,3,0
33,403,1,1957,2,1,1,0
154,169,2,1988,1,1,3,0
155,217,2,1958,2,1,3,0
155,217,2,1959,2,1,3,0
154,169,2,1991,2,1,3,0
154,169,2,1992,1,1,3,0
154,169,2,1993,1,1,3,0
154,169,2,1994,1,1,3,0
154,169,2,1995,1,1,3,1
154,169,2,1997,1,1,3,1
154,169,2,1999,1,1,3,0
154,169,2,2000,1,1,3,0
154,169,2,2001,1,1,3,0
154,169,2,2002,1,1,3,0
154,169,2,2003,1,1,3,0
154,169,2,2004,1,1,3,0
154,169,2,2005,1,1,3,0
154,169,2,2006,1,1,3,0
154,169,2,2007,1,1,3,0
154,169,2,2008,1,1,3,0
154,169,2,2009,1,1,3,0
154,169,2,2010,1,1,3,0
154,169,2,2011,1,1,3,0
154,169,2,2012,1,1,3,0
154,169,2,2013,1,1,3,0
154,169,2,2014,1,1,3,0
154,169,2,2015,1,1,3,0
154,169,2,2016,1,1,3,0
154,169,2,2017,1,1,3,0
154,169,2,2018,1,1,3,0
154,169,2,2019,1,1,3,0
154,169,2,2020,1,1,3,0
154,169,2,2021,1,1,3,0
154,169,2,2022,1,1,3,0
57,171,1,1946,1,0,3,0
57,171,1,1947,1,1,3,0
57,171,1,1948,1,1,3,1
155,217,2,1960,1,1,3,0
57,174,1,1946,2,1,3,0
57,174,1,1947,2,1,3,0
57,174,1,1948,1,1,3,1
57,175,1,1946,2,1,3,0
57,175,1,1947,2,1,3,0
57,175,1,1948,2,1,3,0
57,175,1,1949,1,1,3,0
57,175,1,1950,1,1,3,1
33,147,1,1946,1,0,2,1
45,28,1,1946,1,0,2,1
33,176,1,1946,2,1,1,0
33,176,1,1947,2,1,1,0
33,176,1,1948,2,1,1,0
33,176,1,1949,2,1,1,0
33,176,1,1950,2,1,1,0
33,176,1,1951,2,1,1,0
33,176,1,1952,2,1,1,0
33,176,1,1953,2,1,1,0
33,176,1,1954,2,1,1,1
135,177,1,1947,2,1,3,1
141,142,1,1948,2,1,2,1
141,142,1,1964,1,1,2,0
141,142,1,1965,2,1,2,1
141,142,1,1971,2,1,2,1
141,142,1,1984,1,1,2,1
141,142,1,1987,1,1,2,1
141,142,1,1989,1,1,2,0
141,142,1,1990,1,1,2,0
141,142,1,1991,1,1,2,0
141,142,1,1992,1,1,2,1
141,142,1,1994,1,1,2,1
141,142,1,1996,1,1,2,0
141,142,1,1997,1,1,2,0
141,142,1,1998,1,1,2,0
141,142,1,1999,1,1,2,0
141,142,1,2000,1,1,2,0
141,142,1,2001,1,1,2,0
141,142,1,2002,1,1,2,0
141,142,1,2003,1,1,2,1
141,142,1,2013,1,1,2,0
141,142,1,2014,1,1,2,0
141,142,1,2015,1,1,2,0
141,142,1,2016,1,1,2,0
141,142,1,2017,1,1,2,0
141,142,1,2018,1,1,2,0
141,142,1,2019,1,1,2,0
141,142,1,2020,1,1,2,1
33,179,1,1947,2,1,1,1
24,722,2,1947,2,1,3,1
24,723,2,1954,1,1,3,1
24,724,2,1989,1,1,3,1
144,890,1,1949,2,1,3,0
144,890,1,1950,2,1,3,0
144,890,1,1951,1,1,3,0
144,890,1,1952,1,1,3,0
144,890,1,1953,1,1,3,0
144,890,1,1954,1,1,3,0
144,890,1,1955,2,1,3,0
144,890,1,1956,1,1,3,0
144,890,1,1957,1,1,3,0
144,890,1,1958,1,1,3,0
144,890,1,1959,1,1,3,0
144,890,1,1960,1,1,3,0
144,890,1,1961,1,1,3,0
144,890,1,1962,1,1,3,0
144,890,1,1963,1,1,3,0
144,890,1,1964,1,1,3,0
144,890,1,1965,1,1,3,0
149,244,2,1960,2,1,4,0
155,217,2,1961,2,1,3,1
36,405,1,1961,2,1,1,0
116,229,2,1963,2,1,3,1
36,405,1,1963,1,1,1,0
144,1049,1,1964,1,0,3,0
36,405,1,1964,1,1,1,0
144,1049,1,1965,1,0,3,0
121,203,1,1965,1,1,3,0
36,405,1,1965,1,1,1,0
144,180,1,1976,1,1,3,0
144,180,1,1977,1,1,3,0
144,180,1,1978,1,1,3,0
144,180,1,1979,1,1,3,0
144,180,1,1980,1,1,3,0
144,180,1,1981,1,1,3,0
144,180,1,1982,1,1,3,0
144,180,1,1983,2,1,3,0
144,180,1,1984,2,1,3,0
144,180,1,1985,1,1,3,0
144,180,1,1986,1,1,3,0
144,180,1,1987,1,1,3,0
144,180,1,1988,1,1,3,0
144,180,1,1989,2,1,3,0
144,180,1,1990,1,1,3,0
144,180,1,1991,1,1,3,0
144,180,1,1992,2,1,3,1
144,180,1,1994,1,1,3,0
144,180,1,1995,1,1,3,1
144,180,1,1997,1,1,3,0
144,180,1,1998,1,1,3,1
144,180,1,1966,1,1,3,0
144,180,1,2001,1,1,3,0
144,180,1,2002,1,1,3,0
144,180,1,2003,1,1,3,0
144,180,1,2004,1,1,3,0
144,180,1,2005,1,1,3,0
144,180,1,2006,1,1,3,0
144,180,1,2007,1,1,3,0
144,180,1,2008,1,1,3,0
144,180,1,2009,1,1,3,0
144,1049,1,1966,1,0,3,0
121,203,1,1966,1,1,3,0
144,1107,1,2013,1,1,3,1
144,180,1,2021,1,1,3,0
144,180,1,2022,1,1,3,0
36,405,1,1966,1,1,1,0
17,743,2,1966,1,0,3,0
144,180,1,1967,1,1,3,0
144,1049,1,1967,1,0,3,0
121,203,1,1967,1,1,3,0
36,405,1,1967,1,1,1,0
144,182,2,1954,1,1,3,0
144,182,2,1955,1,1,3,0
144,182,2,1956,1,1,3,0
144,182,2,1957,1,1,3,0
144,182,2,1958,1,1,3,0
144,182,2,1959,1,1,3,0
144,182,2,1960,1,1,3,0
144,182,2,1961,1,1,3,0
144,182,2,1962,1,1,3,0
144,182,2,1963,1,1,3,0
144,182,2,1964,1,1,3,0
144,182,2,1965,1,1,3,0
144,182,2,1966,1,1,3,0
144,182,2,1967,1,1,3,0
144,182,2,1968,2,1,3,0
144,182,2,1969,2,1,3,0
144,180,1,1968,1,1,3,0
144,182,2,1971,2,1,3,0
144,182,2,1972,2,1,3,0
144,182,2,1973,2,1,3,0
144,182,2,1974,2,1,3,0
144,182,2,1975,2,1,3,0
144,182,2,1976,2,1,3,0
144,182,2,1977,2,1,3,0
144,182,2,1978,2,1,3,0
144,182,2,1979,2,1,3,0
144,182,2,1980,2,1,3,0
144,182,2,1981,1,1,3,0
144,182,2,1982,2,1,3,0
144,182,2,1983,1,1,3,0
144,182,2,1984,1,1,3,0
144,182,2,1985,1,1,3,0
144,182,2,1986,2,1,3,0
144,182,2,1987,1,1,3,0
144,182,2,1988,2,1,3,1
144,185,2,1990,1,1,3,0
144,185,2,1991,1,1,3,0
144,185,2,1992,1,1,3,1
144,185,2,1994,1,1,3,1
144,5965,2,2013,1,1,3,0
144,5965,2,2014,1,1,3,0
144,5965,2,2015,1,1,3,1
144,5965,2,2017,1,1,3,0
144,5965,2,2018,1,1,3,0
144,5965,2,2019,1,1,3,1
144,8060,2,2021,1,1,3,0
144,1049,1,1968,1,0,3,0
121,203,1,1968,1,1,3,0
36,405,1,1968,1,1,1,0
144,180,1,1969,1,1,3,0
144,1049,1,1969,1,0,3,0
121,203,1,1969,1,1,3,0
36,405,1,1969,1,1,1,0
144,250,1,1969,2,1,3,0
144,180,1,1970,1,1,3,0
144,182,2,1970,2,1,3,0
144,1049,1,1970,1,0,3,0
144,1065,1,1958,1,0,3,0
144,1065,1,1959,1,0,3,0
144,1065,1,1960,1,0,3,0
144,1065,1,1961,1,0,3,1
11,728,2,1970,1,1,3,0
121,203,1,1970,1,1,3,0
36,405,1,1970,1,1,1,0
144,250,1,1970,2,1,3,1
144,180,1,1971,2,1,3,0
144,1049,1,1971,1,1,3,0
11,728,2,1971,1,1,3,0
121,203,1,1971,1,1,3,0
36,405,1,1971,1,1,1,0
87,436,2,1971,1,1,4,0
144,1068,1,1974,1,1,3,0
144,1068,1,1975,1,1,3,0
144,1068,1,1976,1,1,3,0
144,180,1,1972,1,1,3,0
144,1068,1,1978,1,1,3,1
144,187,1,1991,1,1,3,1
144,187,1,1994,1,1,3,1
144,6692,1,2016,1,1,3,0
144,6692,1,2017,1,1,3,0
144,3051,1,2018,1,1,3,0
144,3051,1,2019,1,1,3,0
144,3051,1,2020,1,1,3,1
144,3051,1,2022,1,1,3,0
144,188,1,1949,1,0,3,0
144,188,1,1950,1,0,3,0
144,188,1,1951,1,0,3,0
144,189,1,1952,1,0,3,0
144,189,1,1953,1,0,3,0
144,189,1,1954,1,0,3,0
144,189,1,1955,1,0,3,0
144,189,1,1956,1,0,3,0
144,189,1,1957,1,0,3,0
144,189,1,1958,1,0,3,0
144,190,1,1959,1,0,3,0
144,190,1,1960,1,0,3,0
144,190,1,1961,1,0,3,0
144,190,1,1962,1,0,3,0
144,190,1,1963,1,0,3,1
144,190,1,1990,1,0,3,1
144,191,1,1996,1,0,3,1
15,725,2,1948,2,1,3,1
2,141,1,1948,2,1,2,1
141,178,2,1948,2,1,3,0
141,178,2,1949,2,1,3,0
141,178,2,1950,2,1,3,0
141,178,2,1951,2,1,3,1
141,192,2,1969,1,1,3,0
141,192,2,1970,1,1,3,0
141,192,2,1971,1,1,3,1
141,193,2,1991,1,1,3,0
141,193,2,1992,1,1,3,0
141,193,2,1993,1,1,3,0
141,193,2,1994,1,1,3,1
141,193,2,1996,1,1,3,0
141,193,2,1997,1,1,3,0
141,193,2,1998,1,1,3,0
144,1049,1,1972,1,1,3,0
11,728,2,1972,1,1,3,0
121,203,1,1972,1,1,3,0
36,405,1,1972,1,1,1,0
144,180,1,1973,1,1,3,0
144,1052,1,1973,1,1,3,0
141,195,2,2005,1,1,3,0
141,195,2,2006,1,1,3,0
141,195,2,2007,1,1,3,0
141,195,2,2008,1,1,3,0
141,195,2,2009,1,1,3,0
141,195,2,2010,1,1,3,0
141,195,2,2011,1,1,3,0
141,195,2,2012,1,1,3,0
141,195,2,2013,1,1,3,0
141,195,2,2014,1,1,3,0
141,195,2,2015,1,1,3,0
141,195,2,2016,1,1,3,0
141,195,2,2017,1,1,3,0
141,195,2,2018,1,1,3,0
141,195,2,2019,1,1,3,0
141,195,2,2020,1,1,3,0
141,195,2,2021,1,1,3,0
141,195,2,2022,1,1,3,0
116,121,1,1948,2,1,2,0
117,121,1,1949,1,1,2,1
28,196,1,1948,1,0,1,0
28,196,1,1949,1,1,1,0
28,196,1,1950,2,1,1,0
28,196,1,1951,2,1,1,0
28,196,1,1952,2,1,1,0
28,196,1,1953,2,1,1,0
28,196,1,1954,1,1,1,0
28,196,1,1955,1,1,1,0
28,196,1,1956,1,1,1,0
28,196,1,1957,1,1,1,1
123,197,2,1948,2,1,3,1
123,198,2,1962,2,1,4,0
123,198,2,1963,2,1,4,0
123,198,2,1964,2,1,4,0
123,198,2,1965,1,1,4,0
123,198,2,1966,2,1,4,0
123,198,2,1967,2,1,4,0
123,198,2,1968,1,1,4,0
123,198,2,1969,1,1,4,0
123,198,2,1970,1,1,4,1
123,199,2,1979,1,1,3,0
123,199,2,1980,1,1,3,0
123,199,2,1981,1,1,3,0
123,199,2,1982,1,1,3,1
123,881,2,2009,1,1,4,0
123,881,2,2010,1,1,4,0
123,881,2,2011,2,1,4,0
123,881,2,2012,2,1,4,0
123,881,2,2013,1,1,4,0
11,728,2,1973,1,1,3,0
121,203,1,1973,1,1,3,0
36,405,1,1973,1,1,1,0
97,415,1,1973,1,0,3,0
